invoice_id,client_id,client_name,invoice_ref,business_unit,region,account_type,payment_method,revenue,cost,profit,tax,margin,days_to_pay,notes,invoice_date
INV001729,CL4538,Sexton-Allen,REF-Xm88ee03,Corporate Banking,NT,Retail,Direct Debit,72817.38,33153.03,39664.35,11899.3,54.47,38,Quae id laboriosam accusantium natus suscipit.,2023-03-06
INV001730,CL1511,Lambert PLC,REF-MN18Yw29,Corporate Banking,TAS,Retail,Credit Card,233812.74,117900.03,115912.71,34773.81,49.58,54,,2023-06-08
INV001731,CL8061,Robinson Group,REF-Ba43Rc01,Treasury,TAS,SME,Cheque,482888.99,194607.93,288281.06,86484.32,59.7,39,Possimus ut est corporis officiis.,2023-02-14
INV001732,CL1781,"Lopez, Williams and Melton",REF-aO37aP75,Corporate Banking,QLD,SME,Direct Debit,331315.94,209719.62,121596.32,36478.9,36.7,48,,2024-04-03
INV001733,CL1981,"Bailey, Cabrera and Wolf",REF-It74ss69,Treasury,QLD,Government,Direct Debit,320191.54,167789.32,152402.22,45720.67,47.6,46,,2023-02-08
INV001734,CL6057,"Williams, Parsons and Lee",REF-HD45Ep50,Retail Banking,VIC,SME,EFT,214716.81,121193.18,93523.63,28057.09,43.56,63,,2023-07-14
INV001735,CL2277,"Maldonado, Potter and Bean",REF-vd63Kf58,Operations,VIC,Non-profit,BPAY,346737.41,178785.27,167952.14,50385.64,48.44,29,,2023-03-23
INV001736,CL8904,Grimes-Wilson,REF-ln56jI25,Treasury,NSW,Retail,Direct Debit,58004.05,40149.46,17854.59,5356.38,30.78,28,Delectus esse quidem voluptate.,2024-12-28
INV001737,CL7553,Adkins-Arias,REF-YI08zk49,Wealth Management,NT,Enterprise,Credit Card,54877.5,31694.79,23182.71,6954.81,42.24,62,,2024-12-15
INV001738,CL8380,Rivera PLC,REF-TY22li03,Insurance,NT,Non-profit,EFT,117441.32,56787.79,60653.53,18196.06,51.65,64,,2023-10-02
INV001739,CL2644,Moore Inc,REF-oY35ym01,Insurance,SA,Enterprise,Credit Card,287074.52,212763.43,74311.09,22293.33,25.89,59,Repudiandae delectus nihil ut assumenda explicabo.,2024-08-22
INV001740,CL8037,"Harris, Barrett and Thomas",REF-mA06xW63,Treasury,VIC,SME,EFT,60383.98,32243.72,28140.26,8442.08,46.6,7,,2024-06-12
INV001741,CL9302,Walls-Cohen,REF-Nr43AI58,Insurance,TAS,Retail,Credit Card,305830.76,227014.59,78816.17,23644.85,25.77,59,,2023-06-27
INV001742,CL9293,Gibson Ltd,REF-Wq83KR88,Retail Banking,QLD,Non-profit,Credit Card,352854.74,219766.53,133088.21,39926.46,37.72,54,,2023-01-27
INV001743,CL9433,Peterson-Ramirez,REF-Tj35mq03,Wealth Management,NSW,Enterprise,Cheque,153859.02,99978.68,53880.34,16164.1,35.02,57,,2023-02-06
INV001744,CL7166,Mosley-Brown,REF-nA28BB16,Insurance,TAS,SME,Direct Debit,135706.71,57055.53,78651.18,23595.35,57.96,9,,2024-01-02
INV001745,CL5162,Robinson-Wilson,REF-wA79lj80,Corporate Banking,QLD,Enterprise,Cheque,428619.74,175344.2,253275.54,75982.66,59.09,62,,2024-08-30
INV001746,CL8728,James and Sons,REF-ye42hr31,Wealth Management,ACT,Non-profit,BPAY,300404.3,217373.94,83030.36,24909.11,27.64,73,,2023-08-09
INV001747,CL5173,"Jones, Gentry and Medina",REF-MR67Cj23,Corporate Banking,QLD,Government,Credit Card,324628.37,201232.78,123395.59,37018.68,38.01,11,Dolorem harum sed eos.,2023-10-27
INV001748,CL5901,Ward Inc,REF-wb82AU42,Insurance,TAS,SME,BPAY,474937.83,339895.18,135042.65,40512.79,28.43,9,,2024-01-03
INV001749,CL4343,Dominguez-Watson,REF-oE45oy11,Treasury,SA,SME,BPAY,241222.07,167239.54,73982.53,22194.76,30.67,32,,2024-03-06
INV001750,CL5013,"Huffman, Collins and Shepard",REF-iX53Da57,Wealth Management,NT,Enterprise,Credit Card,184637.21,113333.88,71303.33,21391.0,38.62,25,,2023-12-23
INV001751,CL6572,"Adams, Wood and Good",REF-db85jc89,Insurance,NT,SME,Cheque,497884.97,336702.59,161182.38,48354.71,32.37,77,,2024-02-02
INV001752,CL7761,Mata PLC,REF-qM93jC09,Operations,VIC,Non-profit,Credit Card,404825.85,290980.95,113844.9,34153.47,28.12,36,,2023-08-15
INV001753,CL8148,Schaefer-Martinez,REF-ex39Gl58,Corporate Banking,NT,Government,Credit Card,80728.85,36196.42,44532.43,13359.73,55.16,41,,2024-10-07
INV001754,CL7233,Washington Inc,REF-hX90cH94,Wealth Management,NT,Government,BPAY,222047.96,118932.51,103115.45,30934.63,46.44,7,,2023-07-18
INV001755,CL4129,Robles-Miller,REF-Hy85xG40,Operations,QLD,Retail,Credit Card,64235.14,40727.31,23507.83,7052.35,36.6,62,,2024-06-18
INV001756,CL1858,"Logan, Hancock and Robinson",REF-GV25RD39,Retail Banking,VIC,Non-profit,Credit Card,316454.44,134828.33,181626.11,54487.83,57.39,43,,2023-05-20
INV001757,CL8360,Rocha PLC,REF-av63jZ55,Insurance,WA,SME,Credit Card,107569.84,66462.78,41107.06,12332.12,38.21,26,,2024-08-22
INV001758,CL2995,"West, Davenport and Fritz",REF-Pe51hd61,Wealth Management,WA,SME,Direct Debit,337427.27,186004.81,151422.46,45426.74,44.88,62,,2023-07-24
INV001759,CL2036,Lopez-Turner,REF-NL69Fu72,Wealth Management,VIC,SME,Cheque,484783.0,271840.07,212942.93,63882.88,43.93,83,,2024-01-08
INV001760,CL2152,"Walters, Woods and Vaughan",REF-hG06Ax92,Corporate Banking,QLD,Government,BPAY,473601.26,192541.28,281059.98,84317.99,59.35,40,,2023-09-05
INV001761,CL3002,"Novak, Turner and Reynolds",REF-jb36uv20,Corporate Banking,VIC,Retail,Direct Debit,486453.44,218075.0,268378.44,80513.53,55.17,80,Natus culpa sint nisi corporis ducimus.,2023-09-20
INV001762,CL8390,"Martinez, Cabrera and Jordan",REF-AY21Yh20,Wealth Management,SA,Enterprise,Cheque,22295.56,14907.03,7388.53,2216.56,33.14,18,Placeat harum ut doloribus itaque ratione.,2024-09-21
INV001763,CL1960,"Miranda, Sanchez and Zuniga",REF-Xh23Tz24,Insurance,NSW,Enterprise,Credit Card,96390.65,63459.83,32930.82,9879.25,34.16,31,,2023-04-05
INV001764,CL4003,"Wilkins, Becker and Velez",REF-hc83oU01,Retail Banking,ACT,Enterprise,Direct Debit,141214.36,78589.1,62625.26,18787.58,44.35,50,,2024-05-21
INV001765,CL4413,"Peterson, Lawson and Hall",REF-wg00hT06,Treasury,WA,Non-profit,BPAY,392682.22,242534.73,150147.49,45044.25,38.24,62,,2023-10-29
INV001766,CL1997,Brown-Olsen,REF-av79Yp33,Corporate Banking,NSW,SME,Cheque,313765.45,159159.27,154606.18,46381.85,49.27,57,,2023-10-02
INV001767,CL9218,Schmidt and Sons,REF-yQ82ei51,Operations,ACT,Non-profit,Credit Card,279270.83,185651.52,93619.31,28085.79,33.52,22,,2023-11-23
INV001768,CL1233,Carter and Sons,REF-bQ52Am59,Treasury,WA,Retail,Direct Debit,300619.98,209093.27,91526.71,27458.01,30.45,70,,2024-11-01
INV001769,CL8515,"Payne, Graham and Smith",REF-Zb60RX58,Operations,TAS,SME,Direct Debit,399146.79,205788.65,193358.14,58007.44,48.44,60,,2024-02-09
INV001770,CL6540,Smith LLC,REF-Rs85Ny55,Corporate Banking,NSW,Enterprise,EFT,103657.52,44138.62,59518.9,17855.67,57.42,49,Hic quos quis harum.,2024-12-24
INV001771,CL6517,"Paul, Booth and Garner",REF-Ed34HA58,Corporate Banking,SA,Retail,Cheque,352841.44,142644.14,210197.3,63059.19,59.57,69,,2024-03-16
INV001772,CL9225,Perez Ltd,REF-lu64dw85,Operations,VIC,Retail,Credit Card,69086.97,41876.29,27210.68,8163.2,39.39,77,Voluptas consequuntur voluptatem.,2024-07-30
INV001773,CL3403,Gibson-Delacruz,REF-lU18zs08,Retail Banking,VIC,SME,Direct Debit,186935.52,81678.92,105256.6,31576.98,56.31,88,Non ullam quia et.,2024-07-18
INV001774,CL3691,Mejia and Sons,REF-tC23PJ97,Wealth Management,QLD,Enterprise,EFT,80888.52,55514.86,25373.66,7612.1,31.37,25,,2023-06-13
INV001775,CL1033,Conley Group,REF-rH87KX77,Treasury,TAS,Enterprise,Cheque,258128.65,146338.41,111790.24,33537.07,43.31,83,Eveniet perferendis itaque et odit.,2024-03-24
INV001776,CL6365,Lester LLC,REF-tm49BI25,Retail Banking,VIC,Enterprise,Cheque,108767.11,70418.23,38348.88,11504.66,35.26,59,Impedit dicta praesentium cumque quos.,2024-12-18
INV001777,CL2148,"Hudson, Green and Carter",REF-VA93Wp38,Operations,QLD,Government,BPAY,295642.92,124702.41,170940.51,51282.15,57.82,26,,2024-08-03
INV001778,CL2670,"Fernandez, Taylor and Thompson",REF-vO16IJ72,Retail Banking,NT,Government,Direct Debit,428490.15,221426.35,207063.8,62119.14,48.32,48,,2024-11-18
INV001779,CL7155,"Hendricks, Harris and Mccoy",REF-WW40Pi22,Treasury,QLD,Non-profit,Cheque,44689.95,30486.61,14203.34,4261.0,31.78,14,,2023-07-30
INV001780,CL1050,Perry Group,REF-wj91Dj04,Corporate Banking,QLD,Enterprise,EFT,477098.87,255602.43,221496.44,66448.93,46.43,12,Assumenda quos autem alias velit.,2024-05-17
INV001781,CL6279,Medina-Franklin,REF-Sn31Hi80,Wealth Management,ACT,Government,Cheque,387959.13,193662.62,194296.51,58288.95,50.08,60,,2023-11-27
INV001782,CL9845,"Barnes, Gilbert and Garcia",REF-kU20UL69,Treasury,NSW,Government,EFT,24963.2,11759.64,13203.56,3961.07,52.89,35,,2023-10-02
INV001783,CL7641,Stanley-Flynn,REF-Et40Fr33,Treasury,NSW,SME,Credit Card,495950.29,224150.46,271799.83,81539.95,54.8,34,,2024-03-27
INV001784,CL2357,Obrien-Evans,REF-Un68pp07,Wealth Management,SA,Retail,Direct Debit,292880.93,211087.21,81793.72,24538.12,27.93,61,,2023-12-26
INV001785,CL7795,Petty LLC,REF-yO53pJ04,Retail Banking,VIC,Government,Cheque,489629.74,343794.53,145835.21,43750.56,29.78,78,,2023-02-12
INV001786,CL7738,Acosta Ltd,REF-wm55pF64,Wealth Management,VIC,Government,BPAY,389693.52,197940.29,191753.23,57525.97,49.21,80,,2023-02-08
INV001787,CL2325,Robinson-Taylor,REF-gV30AE73,Wealth Management,QLD,Non-profit,Credit Card,337977.37,135271.68,202705.69,60811.71,59.98,7,,2024-05-16
INV001788,CL8626,Rose and Sons,REF-nx28Rh59,Retail Banking,NSW,Government,EFT,239541.66,123360.92,116180.74,34854.22,48.5,74,Animi accusantium saepe.,2023-09-21
INV001789,CL2982,Becker-Reeves,REF-Xt24lW04,Corporate Banking,VIC,Enterprise,EFT,99536.05,60975.64,38560.41,11568.12,38.74,30,Quae accusamus quam.,2024-03-26
INV001790,CL4919,Martin LLC,REF-xt83gf34,Retail Banking,QLD,Government,EFT,447487.43,182891.86,264595.57,79378.67,59.13,53,Voluptas maiores porro recusandae libero quos.,2024-12-28
INV001791,CL6924,"Mcdonald, Smith and Garcia",REF-ha97mX34,Insurance,SA,Enterprise,BPAY,107275.66,63495.48,43780.18,13134.05,40.81,82,,2024-04-17
INV001792,CL9648,"Stanley, Martin and Reed",REF-vd22KG25,Treasury,TAS,SME,EFT,348341.44,247082.63,101258.81,30377.64,29.07,52,,2023-12-05
INV001793,CL5823,Anderson LLC,REF-NB10jW28,Retail Banking,QLD,SME,Credit Card,289219.76,150218.89,139000.87,41700.26,48.06,14,,2023-06-22
INV001794,CL9948,Wood and Sons,REF-gC18mN50,Wealth Management,ACT,Non-profit,BPAY,356184.48,159194.45,196990.03,59097.01,55.31,81,,2024-07-15
INV001795,CL2908,Randall-Martin,REF-xm82cX26,Retail Banking,VIC,SME,Cheque,400021.4,269903.47,130117.93,39035.38,32.53,12,,2023-01-02
INV001796,CL5591,Walker LLC,REF-bi54NB38,Retail Banking,VIC,SME,EFT,158615.43,99547.29,59068.14,17720.44,37.24,72,Illo ipsum nam nemo nesciunt.,2023-10-11
INV001797,CL6496,"Mahoney, Perez and Pena",REF-QQ10vs96,Insurance,VIC,Government,Credit Card,40661.24,19814.25,20846.99,6254.1,51.27,88,Quod quam voluptate recusandae distinctio veniam.,2023-01-24
INV001798,CL6082,"Larsen, Sanchez and Lowery",REF-jS43lj77,Operations,VIC,Non-profit,Direct Debit,439189.0,297144.54,142044.46,42613.34,32.34,77,,2023-06-21
INV001799,CL9298,"Young, Wilson and Burgess",REF-eM33nR94,Corporate Banking,WA,SME,Direct Debit,93811.96,46695.26,47116.7,14135.01,50.22,24,,2023-10-30
INV001800,CL6084,Reyes LLC,REF-To05bD23,Insurance,SA,Non-profit,Cheque,69590.19,50794.0,18796.19,5638.86,27.01,7,,2023-12-20
INV001801,CL8182,Sweeney-Barnes,REF-yR61fI36,Corporate Banking,NT,Retail,Direct Debit,196110.74,102970.76,93139.98,27941.99,47.49,42,Distinctio veniam reprehenderit repudiandae vitae deserunt.,2024-09-07
INV001802,CL4040,"Kennedy, Watson and Dominguez",REF-dZ82qX02,Operations,QLD,Non-profit,EFT,339182.66,188363.88,150818.78,45245.63,44.47,72,,2024-09-09
INV001803,CL5752,Craig Inc,REF-aI26uW24,Insurance,SA,Enterprise,BPAY,115840.93,64381.54,51459.39,15437.82,44.42,31,,2024-04-27
INV001804,CL6689,King-Blanchard,REF-VD14vB93,Operations,SA,Enterprise,Credit Card,393089.48,218037.42,175052.06,52515.62,44.53,89,,2023-11-24
INV001805,CL2287,"Rodriguez, Henderson and Daniels",REF-jy39gT84,Retail Banking,TAS,SME,Direct Debit,336770.51,167416.23,169354.28,50806.28,50.29,22,,2024-09-05
INV001806,CL5530,"Rose, Watson and Chang",REF-hr51yj97,Operations,SA,Non-profit,Cheque,279768.0,135592.82,144175.18,43252.55,51.53,85,Ad fugiat officia placeat nesciunt.,2024-12-13
INV001807,CL9382,Young-Parker,REF-HL41cW26,Corporate Banking,NSW,Non-profit,Direct Debit,234979.44,153524.99,81454.45,24436.33,34.66,13,Dicta delectus quaerat.,2024-03-22
INV001808,CL2437,Wilkerson Ltd,REF-OP46GG64,Operations,SA,Retail,Direct Debit,43509.94,25303.23,18206.71,5462.01,41.84,89,Atque rem quasi.,2023-02-02
INV001809,CL9726,Miller-Jordan,REF-ox13cq22,Insurance,VIC,Non-profit,BPAY,353556.31,238459.2,115097.11,34529.13,32.55,74,Explicabo fugiat exercitationem maxime totam.,2024-12-22
INV001810,CL4561,"Hill, Suarez and Cantrell",REF-uL03Rv32,Retail Banking,QLD,Government,Cheque,228282.6,165583.83,62698.77,18809.63,27.47,21,,2024-10-20
INV001811,CL5174,Hughes Ltd,REF-FA95pn27,Wealth Management,SA,Enterprise,BPAY,182863.9,90291.97,92571.93,27771.58,50.62,41,,2024-11-11
INV001812,CL2134,"Colon, Villarreal and Rogers",REF-RB75bZ61,Corporate Banking,WA,Government,Direct Debit,138267.03,95024.09,43242.94,12972.88,31.27,74,,2024-11-14
INV001813,CL8133,"Jones, Smith and Webb",REF-vI10LQ82,Treasury,QLD,SME,Credit Card,24085.43,15260.55,8824.88,2647.46,36.64,29,Iusto non dolor unde a sit.,2023-02-22
INV001814,CL6229,Hughes Ltd,REF-pH50MJ54,Operations,NSW,Enterprise,Cheque,463281.39,230080.77,233200.62,69960.19,50.34,34,,2024-12-26
INV001815,CL7402,Williamson-Cox,REF-HP67Gx41,Treasury,VIC,Enterprise,EFT,195471.12,109645.98,85825.14,25747.54,43.91,63,,2023-05-03
INV001816,CL8098,Rich Inc,REF-oI76fE83,Corporate Banking,QLD,Non-profit,Direct Debit,141092.11,104122.35,36969.76,11090.93,26.2,88,,2024-06-18
INV001817,CL3713,Romero Group,REF-SH22zN06,Treasury,NT,Enterprise,Cheque,461890.08,203117.75,258772.33,77631.7,56.02,43,,2024-03-05
INV001818,CL4509,Martinez-Vaughn,REF-FE03uZ53,Treasury,NSW,Retail,BPAY,84173.37,48821.84,35351.53,10605.46,42.0,90,,2023-10-17
INV001819,CL4243,Allen-Johnson,REF-il31sQ68,Insurance,NT,Government,BPAY,170778.51,93501.85,77276.66,23183.0,45.25,72,,2024-11-07
INV001820,CL9509,White PLC,REF-GJ93kF80,Operations,NSW,Government,Credit Card,183100.18,110297.45,72802.73,21840.82,39.76,84,,2023-01-28
INV001821,CL4167,Lowery Inc,REF-Jn16eV93,Treasury,ACT,SME,Direct Debit,415827.63,217991.57,197836.06,59350.82,47.58,69,Explicabo error nihil iusto dolores.,2023-08-18
INV001822,CL9027,"Noble, Chaney and Schwartz",REF-OG58rH69,Wealth Management,ACT,Enterprise,EFT,252646.4,140017.3,112629.1,33788.73,44.58,30,Culpa totam placeat voluptatibus nemo.,2024-12-11
INV001823,CL7357,Goodwin Group,REF-zL94gt08,Operations,SA,Government,BPAY,48720.91,21469.72,27251.19,8175.36,55.93,40,,2023-03-09
INV001824,CL9359,Hicks Inc,REF-wA25YN90,Corporate Banking,TAS,Enterprise,Cheque,283063.01,136391.26,146671.75,44001.53,51.82,83,,2024-03-28
INV001825,CL6360,Wilson Ltd,REF-YG31jM68,Operations,NT,SME,Credit Card,397150.62,211014.44,186136.18,55840.85,46.87,68,,2023-08-17
INV001826,CL6827,"Moore, Wilson and Barrera",REF-oo01Zd98,Retail Banking,SA,Enterprise,Credit Card,86199.92,40518.45,45681.47,13704.44,52.99,8,,2023-11-21
INV001827,CL6599,Perez Ltd,REF-eE41mg48,Retail Banking,VIC,Non-profit,Direct Debit,94046.57,39838.58,54207.99,16262.4,57.64,71,Eos quaerat optio.,2023-11-22
INV001828,CL4085,Baker and Sons,REF-AE11WP16,Corporate Banking,ACT,Non-profit,BPAY,253997.89,149011.3,104986.59,31495.98,41.33,61,,2023-03-04
INV001829,CL2186,"Acosta, Lozano and Morales",REF-MR19Vw88,Wealth Management,TAS,Non-profit,Direct Debit,335556.6,232104.02,103452.58,31035.77,30.83,77,,2023-03-09
INV001830,CL5351,Madden Ltd,REF-RD52fp42,Insurance,SA,Non-profit,BPAY,235522.14,149589.89,85932.25,25779.67,36.49,60,Eligendi iure at tenetur temporibus accusantium.,2023-09-25
INV001831,CL9228,Rodriguez and Sons,REF-YG38EU11,Operations,NSW,SME,Credit Card,303359.62,207086.16,96273.46,28882.04,31.74,74,Neque eos itaque quam.,2024-03-11
INV001832,CL3063,Taylor Group,REF-yg21qb72,Corporate Banking,QLD,SME,Cheque,64497.12,46351.89,18145.23,5443.57,28.13,53,Expedita illum placeat blanditiis.,2023-08-10
INV001833,CL1324,Kelly Inc,REF-hz05Im97,Retail Banking,ACT,Enterprise,Credit Card,248973.96,169798.43,79175.53,23752.66,31.8,19,Quam vero doloribus eveniet numquam possimus.,2023-04-08
INV001834,CL6142,Watson Group,REF-qd82Yc19,Treasury,WA,Government,Cheque,456142.14,263619.67,192522.47,57756.74,42.21,81,,2023-04-01
INV001835,CL8365,Tran Inc,REF-rB67yp98,Wealth Management,SA,Enterprise,Cheque,238555.89,101869.61,136686.28,41005.88,57.3,77,,2023-03-02
INV001836,CL6313,"Jones, Payne and White",REF-JM89lM68,Retail Banking,SA,Non-profit,BPAY,147895.73,105736.02,42159.71,12647.91,28.51,53,,2024-09-26
INV001837,CL6594,Crawford Group,REF-Mj58OV00,Retail Banking,SA,Retail,Credit Card,79443.44,32655.19,46788.25,14036.48,58.9,36,Totam unde quis a asperiores illo.,2023-03-30
INV001838,CL7722,Jones and Sons,REF-qN99SK01,Treasury,VIC,Government,Cheque,484864.07,227076.04,257788.03,77336.41,53.17,69,,2023-08-27
INV001839,CL6371,Crawford Group,REF-lQ69QS59,Retail Banking,NT,Retail,EFT,339146.48,178414.36,160732.12,48219.64,47.39,13,,2023-06-11
INV001840,CL9477,Flowers PLC,REF-UW19jI63,Treasury,WA,Non-profit,BPAY,348261.21,142364.29,205896.92,61769.08,59.12,52,Dignissimos tempore minus dolor.,2024-02-11
INV001841,CL1576,Johnston PLC,REF-XJ30Lx00,Corporate Banking,NSW,Retail,EFT,115985.01,65612.81,50372.2,15111.66,43.43,76,,2024-04-02
INV001842,CL8442,Peterson-Zuniga,REF-Bu47cd01,Operations,TAS,Non-profit,Cheque,87997.52,48291.87,39705.65,11911.69,45.12,51,Iure consequuntur ad at.,2023-03-28
INV001843,CL6462,York Inc,REF-uZ87kx66,Treasury,NT,Government,BPAY,156111.48,100345.78,55765.7,16729.71,35.72,79,Hic nemo veniam facilis.,2023-01-03
INV001844,CL9225,Gomez and Sons,REF-Rr06pT58,Treasury,TAS,Retail,BPAY,124201.26,75534.04,48667.22,14600.17,39.18,22,Voluptates dolor nulla delectus.,2023-09-16
INV001845,CL3249,Hunter PLC,REF-SL66vK42,Treasury,NT,Non-profit,Cheque,419198.56,214092.24,205106.32,61531.9,48.93,48,,2023-02-23
INV001846,CL4726,"Bowen, Chavez and Summers",REF-fJ76uv13,Operations,ACT,Non-profit,BPAY,385362.85,192764.45,192598.4,57779.52,49.98,27,,2024-12-02
INV001847,CL4518,Duncan PLC,REF-js76ty62,Insurance,NT,SME,Credit Card,455397.61,232246.94,223150.67,66945.2,49.0,48,Labore placeat quis nam.,2023-08-17
INV001848,CL9796,Gray Group,REF-dt18qD15,Corporate Banking,VIC,Enterprise,EFT,213059.32,157939.7,55119.62,16535.89,25.87,13,,2023-02-18
INV001849,CL3875,West PLC,REF-uQ93kj36,Operations,VIC,SME,Cheque,422445.09,276479.7,145965.39,43789.62,34.55,62,Dolores perferendis temporibus.,2024-05-01
INV001850,CL4506,"Miller, Diaz and Durham",REF-vu81Mw89,Corporate Banking,WA,Enterprise,EFT,193931.27,119349.95,74581.32,22374.4,38.46,50,Dolores illum officia aut qui tempora.,2024-06-15
INV001851,CL8639,Small and Sons,REF-TZ72Yg75,Treasury,TAS,Non-profit,Credit Card,180003.71,110300.17,69703.54,20911.06,38.72,56,,2023-09-19
INV001852,CL1503,Schmidt Group,REF-XQ64VT21,Insurance,NT,Non-profit,Cheque,483832.19,261697.97,222134.22,66640.27,45.91,67,,2024-04-17
INV001853,CL9917,"Nelson, Diaz and Ruiz",REF-NP27aA98,Retail Banking,NT,Retail,Direct Debit,485099.96,209407.24,275692.72,82707.82,56.83,13,,2023-11-25
INV001854,CL1573,Navarro and Sons,REF-OS20jP02,Operations,ACT,Non-profit,Cheque,374500.54,214367.92,160132.62,48039.79,42.76,30,Qui magnam tempore.,2024-05-21
INV001855,CL1043,Blair Ltd,REF-An02ZQ69,Retail Banking,QLD,Non-profit,Cheque,30873.96,14940.8,15933.16,4779.95,51.61,44,,2024-10-07
INV001856,CL5047,Erickson-Roy,REF-kZ30Kk37,Operations,QLD,Enterprise,EFT,379720.05,187023.06,192696.99,57809.1,50.75,16,,2024-08-18
INV001857,CL5315,Huang Inc,REF-ts93YB39,Operations,NSW,Non-profit,BPAY,171384.4,82558.48,88825.92,26647.78,51.83,68,,2024-01-10
INV001858,CL8797,Shaw-Spencer,REF-Uz92HM44,Wealth Management,NSW,SME,Direct Debit,399951.02,189556.37,210394.65,63118.39,52.61,23,,2024-03-09
INV001859,CL2873,Marshall-Martin,REF-zK19tH30,Corporate Banking,NT,SME,Direct Debit,19320.95,8114.22,11206.73,3362.02,58.0,49,Temporibus in accusantium voluptatum voluptates.,2023-11-16
INV001860,CL2615,"Hancock, Giles and Johnson",REF-xP96Jm08,Retail Banking,TAS,Enterprise,Cheque,435299.79,270133.29,165166.5,49549.95,37.94,35,,2023-07-08
INV001861,CL5944,"Morgan, Jones and Mcconnell",REF-mv58Ku75,Retail Banking,NT,SME,BPAY,89264.6,62756.26,26508.34,7952.5,29.7,89,Fugiat quaerat architecto voluptas officia.,2023-11-23
INV001862,CL9094,Jackson and Sons,REF-PH44ks65,Corporate Banking,ACT,Retail,BPAY,482499.05,265373.98,217125.07,65137.52,45.0,22,,2024-08-10
INV001863,CL7118,Welch and Sons,REF-mv59DI15,Wealth Management,SA,Non-profit,BPAY,192508.97,117372.67,75136.3,22540.89,39.03,25,,2024-04-05
INV001864,CL5380,Griffith-Wright,REF-Qp01uY34,Operations,WA,Non-profit,Cheque,207847.82,90996.28,116851.54,35055.46,56.22,43,,2024-01-18
INV001865,CL1350,"Williams, Franklin and Lee",REF-ax22bw85,Wealth Management,VIC,Non-profit,EFT,325594.03,171590.62,154003.41,46201.02,47.3,70,,2024-07-18
INV001866,CL5028,"Morrow, Santos and Long",REF-Ak67qw08,Retail Banking,TAS,Enterprise,Direct Debit,411164.64,179480.53,231684.11,69505.23,56.35,46,,2023-09-20
INV001867,CL9412,"Perry, Stevens and Fisher",REF-Qk81MG19,Wealth Management,WA,Retail,Cheque,325748.54,162376.22,163372.32,49011.7,50.15,62,Nisi eligendi dicta.,2023-12-05
INV001868,CL4410,Jackson-Perry,REF-sn99wX17,Wealth Management,VIC,Government,Cheque,234922.92,113190.52,121732.4,36519.72,51.82,40,,2024-04-04
INV001869,CL1567,Jacobs-Miller,REF-Mj46PB95,Insurance,SA,SME,Cheque,366931.92,152107.34,214824.58,64447.37,58.55,35,Sed at quas.,2023-01-07
INV001870,CL3721,Smith Ltd,REF-OK99cx33,Treasury,TAS,Enterprise,Cheque,383063.5,276314.92,106748.58,32024.57,27.87,79,,2024-12-12
INV001871,CL1371,Fletcher-Powers,REF-hI33MO69,Retail Banking,VIC,Enterprise,Credit Card,428575.51,309486.33,119089.18,35726.75,27.79,38,,2023-07-29
